typeID,groupID,typeName,volume,iconID
"41566","67","Capital Inductive Compact Remote Capacitor Transmitter","4000.0000000000","1035"
"41567","12","Hangar Container","27500.0000000000","16"
"41573","226","Astrahus Citadel","0E-10","None"
"41575","1083","Women's "Mirelle" Upwell Executive Spectacles","0.1000000000","21614"
"41576","1083","Men's "Mirelle" Upwell Executive Spectacles","0.5000000000","21615"
"41579","1950","Capsule Upwell SKIN","0.0100000000","None"
"41580","1950","Capsule Palatine SKIN","0.0100000000","None"
"41581","227","Astrahus Lights On","1.0000000000","None"
"41582","1718","Apostle Blueprint","0.0100000000","None"
"41583","1718","Minokawa Blueprint","0.0100000000","None"
"41584","1718","Ninazu Blueprint","0.0100000000","None"
"41585","1718","Lif Blueprint","0.0100000000","None"
"41586","1950","Omen Imperial Armaments SKIN","0.0100000000","None"
"41587","1950","Oracle Imperial Armaments SKIN","0.0100000000","None"
"41588","1950","Abaddon Imperial Armaments SKIN","0.0100000000","None"
"41589","494","Decloaked Transmission Relay","100000000.0000000000","None"
"41590","912","Armor EM Resistance Script Blueprint","0.0100000000","20944"
"41591","912","Armor Thermal Resistance Script Blueprint","0.0100000000","20946"
"41592","912","Armor Kinetic Resistance Script Blueprint","0.0100000000","20945"
"41593","912","Armor Explosive Resistance Script Blueprint","0.0100000000","20943"
"41594","912","Shield EM Resistance Script Blueprint","0.0100000000","20948"
"41595","912","Shield Thermal Resistance Script Blueprint","0.0100000000","20950"
"41596","912","Shield Kinetic Resistance Script Blueprint","0.0100000000","20949"
"41597","912","Shield Explosive Resistance Script Blueprint","0.0100000000","20947"
"41598","169","Cap Booster 3200 Blueprint","0.0100000000","1033"
"41599","118","Capital Shield Extender I Blueprint","0.0100000000","1044"
"41600","118","Capital F-S9 Regolith Compact Shield Extender Blueprint","0.0100000000","1044"
"41601","118","Capital Azeotropic Restrained Shield Extender Blueprint","0.0100000000","1044"
"41602","118","Capital Shield Extender II Blueprint","0.0100000000","1044"
"41603","118","CONCORD Capital Shield Extender Blueprint","0.0100000000","1044"
"41604","118","True Sansha Capital Shield Extender Blueprint","0.0100000000","1044"
"41605","118","Dread Guristas Capital Shield Extender Blueprint","0.0100000000","1044"
"41606","118","Domination Capital Shield Extender Blueprint","0.0100000000","1044"
"41607","349","25000mm Steel Plates I Blueprint","0.0100000000","79"
"41608","349","25000mm Rolled Tungsten Compact Plates Blueprint","0.0100000000","79"
"41609","349","25000mm Crystalline Carbonide Restrained Plates Blueprint","0.0100000000","79"
"41610","349","25000mm Steel Plates II Blueprint","0.0100000000","79"
"41611","349","CONCORD 25000mm Steel Plates Blueprint","0.0100000000","79"
"41612","349","Dark Blood 25000mm Steel Plates Blueprint","0.0100000000","79"
"41613","349","Shadow Serpentis 25000mm Steel Plates Blueprint","0.0100000000","79"
"41614","142","Capital I-a Enduring Armor Repairer Blueprint","0.0100000000","80"
"41615","142","Capital ACM Compact Armor Repairer Blueprint","0.0100000000","80"
"41616","142","Capital Armor Repairer II Blueprint","0.0100000000","80"
"41618","142","Dark Blood Capital Armor Repairer Blueprint","0.0100000000","80"
"41619","142","Shadow Serpentis Capital Armor Repairer Blueprint","0.0100000000","80"
"41620","1200","Capital Ancillary Armor Repairer Blueprint","0.0100000000","80"
"41621","350","Capital I-ax Enduring Remote Armor Repairer Blueprint","0.0100000000","21426"
"41622","350","Capital Coaxial Compact Remote Armor Repairer Blueprint","0.0100000000","21426"
"41623","350","Capital Remote Armor Repairer II Blueprint","0.0100000000","21426"
"41624","350","Capital Solace Scoped Remote Armor Repairer Blueprint","0.0100000000","21426"
"41625","350","Dark Blood Capital Remote Armor Repairer Blueprint","0.0100000000","21426"
"41626","350","Shadow Serpentis Capital Remote Armor Repairer Blueprint","0.0100000000","21426"
"41627","143","Capital Hull Repairer I Blueprint","0.0100000000","21378"
"41628","143","Capital I-b Enduring Hull Repairer Blueprint","0.0100000000","21378"
"41629","143","Capital IEF Compact Hull Repairer Blueprint","0.0100000000","21378"
"41630","143","Capital Hull Repairer II Blueprint","0.0100000000","21378"
"41631","870","Capital Remote Hull Repairer II Blueprint","0.0100000000","21428"
"41632","120","Capital C-5L Compact Shield Booster Blueprint","0.0100000000","84"
"41633","120","Capital Clarity Ward Enduring Shield Booster Blueprint","0.0100000000","84"
"41634","120","Capital Shield Booster II Blueprint","0.0100000000","84"
"41635","120","True Sansha Capital Shield Booster Blueprint","0.0100000000","84"
"41636","120","Dread Guristas Capital Shield Booster Blueprint","0.0100000000","84"
"41637","120","Domination Capital Shield Booster Blueprint","0.0100000000","84"
"41638","1157","Capital Ancillary Shield Booster Blueprint","0.0100000000","10935"
"41639","141","Capital Cap Battery I Blueprint","0.0100000000","89"
"41640","141","Capital Compact Pb-Acid Cap Battery Blueprint","0.0100000000","89"
"41641","141","Capital Cap Battery II Blueprint","0.0100000000","89"
"41642","141","Domination Capital Cap Battery Blueprint","0.0100000000","89"
"41643","141","Dark Blood Capital Cap Battery Blueprint","0.0100000000","89"
"41644","156","Capital Capacitor Booster I Blueprint","0.0100000000","1031"
"41645","156","Capital F-RX Compact Capacitor Booster Blueprint","0.0100000000","1031"
"41646","156","Capital Capacitor Booster II Blueprint","0.0100000000","1031"
"41647","156","Dark Blood Capital Capacitor Booster Blueprint","0.0100000000","1031"
"41648","156","True Sansha Capital Capacitor Booster Blueprint","0.0100000000","1031"
"41649","121","Small Ancillary Remote Shield Booster Blueprint","0.0100000000","86"
"41650","121","Medium Ancillary Remote Shield Booster Blueprint","0.0100000000","86"
"41651","121","Large Ancillary Remote Shield Booster Blueprint","0.0100000000","86"
"41652","121","Capital Ancillary Remote Shield Booster Blueprint","0.0100000000","86"
"41653","350","Small Ancillary Remote Armor Repairer Blueprint","0.0100000000","21426"
"41654","350","Medium Ancillary Remote Armor Repairer Blueprint","0.0100000000","21426"
"41655","350","Large Ancillary Remote Armor Repairer Blueprint","0.0100000000","21426"
"41656","350","Capital Ancillary Remote Armor Repairer Blueprint","0.0100000000","21426"
"41657","1151","Capital Flex Armor Hardener I Blueprint","0.0100000000","10933"
"41658","1151","Capital Flex Armor Hardener II Blueprint","0.0100000000","10933"
"41659","1151","Dark Blood Capital Flex Armor Hardener Blueprint","0.0100000000","10933"
"41660","1151","Shadow Serpentis Capital Flex Armor Hardener Blueprint","0.0100000000","10933"
"41661","1723","Dread Guristas Capital Flex Shield Hardener Blueprint","0.0100000000","81"
"41662","1723","Capital Flex Shield Hardener I Blueprint","0.0100000000","81"
"41663","1723","Capital Flex Shield Hardener II Blueprint","0.0100000000","81"
"41664","1723","Domination Capital Flex Shield Hardener Blueprint","0.0100000000","81"
"41665","1723","True Sansha Capital Flex Shield Hardener Blueprint","0.0100000000","81"
"41666","121","Capital Asymmetric Enduring Remote Shield Booster Blueprint","0.0100000000","86"
"41667","121","Capital Murky Compact Remote Shield Booster Blueprint","0.0100000000","86"
"41668","121","Capital S95a Scoped Remote Shield Booster Blueprint","0.0100000000","86"
"41669","121","Domination Capital Remote Shield Booster Blueprint","0.0100000000","86"
"41670","121","Dread Guristas Capital Remote Shield Booster Blueprint","0.0100000000","86"
"41671","121","True Sansha Capital Remote Shield Booster Blueprint","0.0100000000","86"
"41680","1950","Apostle Raata Sunset SKIN","0.0100000000","None"
"41681","1950","Minokawa Raata Sunset SKIN","0.0100000000","None"
"41682","1950","Minokawa Blue Tiger SKIN","0.0100000000","None"
"41683","1950","Minokawa Matigu Seabeast SKIN","0.0100000000","None"
"41684","1950","Ninazu Valimor Legacy SKIN","0.0100000000","None"
"41685","1950","Lif Valklear Glory SKIN","0.0100000000","None"
"41686","1950","Lif Blue Tiger SKIN","0.0100000000","None"
"41687","1950","Lif Tronhadar Ink SKIN","0.0100000000","None"
"41688","186","Angel Dreadnought Wreck","27500.0000000000","None"
"41689","186","Angel Titan Wreck","60000.0000000000","None"
"41690","186","Blood Dreadnought Wreck","27500.0000000000","None"
"41691","186","Blood Titan Wreck","45000.0000000000","None"
"41692","186","Guristas Dreadnought Wreck","27500.0000000000","None"
"41693","186","Guristas Titan Wreck","55000.0000000000","None"
"41694","186","Rogue Carrier Wreck","27500.0000000000","None"
"41695","186","Rogue Supercarrier Wreck","27500.0000000000","None"
"41696","186","Sansha Dreadnought Wreck","27500.0000000000","None"
"41697","147","Capital Radiative Scoped Remote Capacitor Transmitter Blueprint","0.0100000000","1035"
"41698","147","Capital Inductive Compact Remote Capacitor Transmitter Blueprint","0.0100000000","1035"
"41699","186","Serpentis Dreadnought Wreck","27500.0000000000","None"
"41700","186","Serpentis Titan Wreck","65000.0000000000","None"
"41770","1950","Bantam Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41771","1952","Bantam Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41772","1953","Bantam Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41773","1954","Bantam Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41774","1955","Bantam Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41775","1950","Condor Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41776","1952","Condor Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41777","1953","Condor Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41778","1954","Condor Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41779","1955","Condor Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41780","1950","Griffin Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41781","1952","Griffin Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41782","1953","Griffin Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41783","1954","Griffin Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41784","1955","Griffin Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41785","1950","Heron Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41786","1952","Heron Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41787","1953","Heron Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41788","1954","Heron Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41789","1955","Heron Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41790","1950","Kestrel Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41791","1952","Kestrel Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41792","1953","Kestrel Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41793","1954","Kestrel Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41794","1955","Kestrel Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41795","1950","Merlin Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41796","1952","Merlin Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41797","1953","Merlin Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41798","1954","Merlin Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41799","1955","Merlin Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41800","1950","Harpy Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41801","1952","Harpy Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41802","1953","Harpy Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41803","1954","Harpy Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41804","1955","Harpy Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41805","1950","Hawk Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41806","1952","Hawk Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41807","1953","Hawk Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41808","1954","Hawk Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41809","1955","Hawk Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41810","1950","Buzzard Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41811","1952","Buzzard Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41812","1953","Buzzard Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41813","1954","Buzzard Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41814","1955","Buzzard Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41815","1950","Manticore Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41816","1952","Manticore Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41817","1953","Manticore Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41818","1954","Manticore Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41819","1955","Manticore Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41820","1950","Kitsune Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41821","1952","Kitsune Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41822","1953","Kitsune Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41823","1954","Kitsune Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41824","1955","Kitsune Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41825","1950","Crow Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41826","1952","Crow Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41827","1953","Crow Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41828","1954","Crow Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41829","1955","Crow Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41830","1950","Raptor Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41831","1952","Raptor Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41832","1953","Raptor Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41833","1954","Raptor Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41834","1955","Raptor Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41835","1950","Kirin Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41836","1952","Kirin Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41837","1953","Kirin Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41838","1954","Kirin Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41839","1955","Kirin Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
"41840","1950","Corax Matigu Seabeast Serenity Only SKIN","0.0100000000","None"
"41841","1952","Corax Matigu Seabeast Serenity Only SKIN (7 Days)","0.0100000000","None"
"41842","1953","Corax Matigu Seabeast Serenity Only SKIN (30 Days)","0.0100000000","None"
"41843","1954","Corax Matigu Seabeast Serenity Only SKIN (90 Days)","0.0100000000","None"
"41844","1955","Corax Matigu Seabeast Serenity Only SKIN (365 Days)","0.0100000000","None"
